ev_id,phase_id,date_range,is_game_time_anchor,season_range,event_type,phase,event_title,summary,historical_context,visible_signs,rumors,effect_roads,effect_market,market_goods_affected,effect_power,effect_npc,effect_items,player_knowable,forbidden_knowledge,node_refs_v6,node_refs_v17,chronicle_ref,source_refs,confidence,status,needs_review,needs_review_note,audit_note
nov_hist_1238_002,nov_hist_1238_002_omens,1238-02-15T12:00:00,true,winter,military,omens,"Татарское разорение северо-востока, Торжок и Игнач Крест","Предвестники: Появляются первые видимые признаки, слухи и задержки. Ключевой восточный удар: Торжокское направление, зимники, страх, беглецы, сторожа и почти прямой риск для Новгорода.","Ключевой восточный удар: Торжокское направление, зимники, страх, беглецы, сторожа и почти прямой риск для Новгорода.",предвестники: слухи у торга и пристаней|предвестники: изменение поведения NPC|предвестники: задержки у дворов/ворот/дорог|предвестники: осторожность в сделках и просьбах,"Говорят: татарское разорение северо-востока, торжок и игнач крест. Подробности каждый пересказывает по-своему.","Давление может менять доступность дорог, ворот, пристаней, бродов и зимников; конкретное состояние маршрута фиксируется только в party-базе.",Событие задаёт направление рыночного давления без точных цен.,хлеб|кони|железо|лодки|соль,"Власти могут усиливать сторожу, принимать жалобы, собирать людей, задерживать доступ или действовать через послов и старших.","{""background_npc"":[""пересказывают слухи"",""избегают лишних слов"",""следуют текущему порядку места""],""scene_npc"":[""могут требовать поручителя"",""могут задерживать разговор из-за страха или приказа""],""key_npc"":[""могут менять планы, собирать людей, закрывать доступ или посылать вести""]}","Предметы могут появляться только как party-level материализация с владельцем, местом, доступом, риском и лимитом.","видимые признаки текущей фазы|слухи с неизвестной истинностью|лично услышанные рассказы|наблюдаемые задержки, цены-направления и поведение людей","точная будущая дата следующей фазы|истинность слуха|скрытая причина события|объективный исход до видимого проявления|полная карта войны или политики|решения власти, которых персонаж не мог узнать",gn_nov_g1_09_00|gn_nov_g1_09_00_g2_01_main_corridor|gn_nov_g1_03_04_g2_14_guarded_entries|gn_nov_g1_03_04_g2_17_winter_routes|gn_nov_g1_03_04_g3_009_dvor_vlasti_v_novgorode|gn_nov_g1_03_04_g3_003_novgorodskiy_torg|gn_nov_g1_03_04_g2_12_warehouses,,"черновой пересказ LLM (не цитата издания и не ссылка на статью/страницу): ""A.D. 1238: Tatars took towns, besieged and took Torzhok on March 5, advanced toward Ignach Cross""",src_novgorod_chronicle_michell_forbes_1914,C,candidate,false,,"не сверено построчно с текстом НПЛ ни по sqlite, ни по книжным свидетельствам в этом проходе; требует полного аудита (см. README gaps)"
nov_hist_1238_001,nov_hist_1238_001_impact,1238-02-25T09:00:00,true,winter,church,impact,Монастырь при церкви святого Павла,"Удар: Событие прямо задевает связанные узлы карты. Церковное основание влияет на хозяйство, дары, труд, гостей и память, не создавая новую карту.","Церковное основание влияет на хозяйство, дары, труд, гостей и память, не создавая новую карту.",удар: слухи у торга и пристаней|удар: изменение поведения NPC|удар: задержки у дворов/ворот/дорог|удар: осторожность в сделках и просьбах,Говорят: монастырь при церкви святого павла. Подробности каждый пересказывает по-своему.,"Давление может менять доступность дорог, ворот, пристаней, бродов и зимников; конкретное состояние маршрута фиксируется только в party-базе.",Событие задаёт направление рыночного давления без точных цен.,воск|свечи|хлеб|рыба|ткань,"Власти могут усиливать сторожу, принимать жалобы, собирать людей, задерживать доступ или действовать через послов и старших.","{""background_npc"":[""пересказывают слухи"",""избегают лишних слов"",""следуют текущему порядку места""],""scene_npc"":[""могут требовать поручителя"",""могут задерживать разговор из-за страха или приказа""],""key_npc"":[""могут менять планы, собирать людей, закрывать доступ или посылать вести""]}","Предметы могут появляться только как party-level материализация с владельцем, местом, доступом, риском и лимитом.","видимые признаки текущей фазы|слухи с неизвестной истинностью|лично услышанные рассказы|наблюдаемые задержки, цены-направления и поведение людей","точная будущая дата следующей фазы|истинность слуха|скрытая причина события|объективный исход до видимого проявления|полная карта войны или политики|решения власти, которых персонаж не мог узнать",gn_nov_g1_03_04_g2_08_monastery_church_belt|gn_nov_g1_03_04_g3_024_podbore_gorod|gn_nov_g1_03_04_g3_005_yurev_monastyr|gn_nov_g1_03_04_g3_001_novgorod|gn_nov_g1_03_04_g3_003_novgorodskiy_torg,,"черновой пересказ LLM (не цитата издания и не ссылка на статью/страницу): ""A.D. 1238: wife of Semen Borisovich made a monastery at the Church of St Paul""",src_novgorod_chronicle_michell_forbes_1914,C,candidate,false,,"не сверено построчно с текстом НПЛ ни по sqlite, ни по книжным свидетельствам в этом проходе; требует полного аудита (см. README gaps)"
nov_hist_1238_002,nov_hist_1238_002_escalation,1238-02-25T10:00:00,true,winter,military,escalation,"Татарское разорение северо-востока, Торжок и Игнач Крест","Нарастание: Давление меняет дороги, доступ, сделки и поведение людей. Ключевой восточный удар: Торжокское направление, зимники, страх, беглецы, сторожа и почти прямой риск для Новгорода.","Ключевой восточный удар: Торжокское направление, зимники, страх, беглецы, сторожа и почти прямой риск для Новгорода.",нарастание: слухи у торга и пристаней|нарастание: изменение поведения NPC|нарастание: задержки у дворов/ворот/дорог|нарастание: осторожность в сделках и просьбах,"Говорят: татарское разорение северо-востока, торжок и игнач крест. Подробности каждый пересказывает по-своему.","Давление может менять доступность дорог, ворот, пристаней, бродов и зимников; конкретное состояние маршрута фиксируется только в party-базе.",Событие задаёт направление рыночного давления без точных цен.,хлеб|кони|железо|лодки|соль,"Власти могут усиливать сторожу, принимать жалобы, собирать людей, задерживать доступ или действовать через послов и старших.","{""background_npc"":[""пересказывают слухи"",""избегают лишних слов"",""следуют текущему порядку места""],""scene_npc"":[""могут требовать поручителя"",""могут задерживать разговор из-за страха или приказа""],""key_npc"":[""могут менять планы, собирать людей, закрывать доступ или посылать вести""]}","Предметы могут появляться только как party-level материализация с владельцем, местом, доступом, риском и лимитом.","видимые признаки текущей фазы|слухи с неизвестной истинностью|лично услышанные рассказы|наблюдаемые задержки, цены-направления и поведение людей","точная будущая дата следующей фазы|истинность слуха|скрытая причина события|объективный исход до видимого проявления|полная карта войны или политики|решения власти, которых персонаж не мог узнать",gn_nov_g1_09_00|gn_nov_g1_09_00_g2_01_main_corridor|gn_nov_g1_03_04_g2_14_guarded_entries|gn_nov_g1_03_04_g2_17_winter_routes|gn_nov_g1_03_04_g3_009_dvor_vlasti_v_novgorode|gn_nov_g1_03_04_g3_003_novgorodskiy_torg|gn_nov_g1_03_04_g2_12_warehouses,,"черновой пересказ LLM (не цитата издания и не ссылка на статью/страницу): ""A.D. 1238: Tatars took towns, besieged and took Torzhok on March 5, advanced toward Ignach Cross""",src_novgorod_chronicle_michell_forbes_1914,C,candidate,false,,"не сверено построчно с текстом НПЛ ни по sqlite, ни по книжным свидетельствам в этом проходе; требует полного аудита (см. README gaps)"
nov_hist_1238_002,nov_hist_1238_002_impact,1238-03-05T15:00:00,true,spring,military,impact,"Татарское разорение северо-востока, Торжок и Игнач Крест","Удар: Событие прямо задевает связанные узлы карты. Ключевой восточный удар: Торжокское направление, зимники, страх, беглецы, сторожа и почти прямой риск для Новгорода.","Ключевой восточный удар: Торжокское направление, зимники, страх, беглецы, сторожа и почти прямой риск для Новгорода.",удар: слухи у торга и пристаней|удар: изменение поведения NPC|удар: задержки у дворов/ворот/дорог|удар: осторожность в сделках и просьбах,"Говорят: татарское разорение северо-востока, торжок и игнач крест. Подробности каждый пересказывает по-своему.","Давление может менять доступность дорог, ворот, пристаней, бродов и зимников; конкретное состояние маршрута фиксируется только в party-базе.",Событие задаёт направление рыночного давления без точных цен.,хлеб|кони|железо|лодки|соль,"Власти могут усиливать сторожу, принимать жалобы, собирать людей, задерживать доступ или действовать через послов и старших.","{""background_npc"":[""пересказывают слухи"",""избегают лишних слов"",""следуют текущему порядку места""],""scene_npc"":[""могут требовать поручителя"",""могут задерживать разговор из-за страха или приказа""],""key_npc"":[""могут менять планы, собирать людей, закрывать доступ или посылать вести""]}","Предметы могут появляться только как party-level материализация с владельцем, местом, доступом, риском и лимитом.","видимые признаки текущей фазы|слухи с неизвестной истинностью|лично услышанные рассказы|наблюдаемые задержки, цены-направления и поведение людей","точная будущая дата следующей фазы|истинность слуха|скрытая причина события|объективный исход до видимого проявления|полная карта войны или политики|решения власти, которых персонаж не мог узнать",gn_nov_g1_09_00|gn_nov_g1_09_00_g2_01_main_corridor|gn_nov_g1_03_04_g2_14_guarded_entries|gn_nov_g1_03_04_g2_17_winter_routes|gn_nov_g1_03_04_g3_009_dvor_vlasti_v_novgorode|gn_nov_g1_03_04_g3_003_novgorodskiy_torg|gn_nov_g1_03_04_g2_12_warehouses,,"черновой пересказ LLM (не цитата издания и не ссылка на статью/страницу): ""A.D. 1238: Tatars took towns, besieged and took Torzhok on March 5, advanced toward Ignach Cross""",src_novgorod_chronicle_michell_forbes_1914,C,candidate,false,,"не сверено построчно с текстом НПЛ ни по sqlite, ни по книжным свидетельствам в этом проходе; требует полного аудита (см. README gaps)"
nov_hist_1238_001,nov_hist_1238_001_aftermath,1238-03-20T09:00:00,true,spring,church,aftermath,Монастырь при церкви святого Павла,"Последствия: Остаются последствия: страх, дефицит, траур, долг, осторожность или новые ожидания. Церковное основание влияет на хозяйство, дары, труд, гостей и память, не создавая новую карту.","Церковное основание влияет на хозяйство, дары, труд, гостей и память, не создавая новую карту.",последствия: слухи у торга и пристаней|последствия: изменение поведения NPC|последствия: задержки у дворов/ворот/дорог|последствия: осторожность в сделках и просьбах,Говорят: монастырь при церкви святого павла. Подробности каждый пересказывает по-своему.,"Давление может менять доступность дорог, ворот, пристаней, бродов и зимников; конкретное состояние маршрута фиксируется только в party-базе.",Событие задаёт направление рыночного давления без точных цен.,воск|свечи|хлеб|рыба|ткань,"Власти могут усиливать сторожу, принимать жалобы, собирать людей, задерживать доступ или действовать через послов и старших.","{""background_npc"":[""пересказывают слухи"",""избегают лишних слов"",""следуют текущему порядку места""],""scene_npc"":[""могут требовать поручителя"",""могут задерживать разговор из-за страха или приказа""],""key_npc"":[""могут менять планы, собирать людей, закрывать доступ или посылать вести""]}","Предметы могут появляться только как party-level материализация с владельцем, местом, доступом, риском и лимитом.","видимые признаки текущей фазы|слухи с неизвестной истинностью|лично услышанные рассказы|наблюдаемые задержки, цены-направления и поведение людей","точная будущая дата следующей фазы|истинность слуха|скрытая причина события|объективный исход до видимого проявления|полная карта войны или политики|решения власти, которых персонаж не мог узнать",gn_nov_g1_03_04_g2_08_monastery_church_belt|gn_nov_g1_03_04_g3_024_podbore_gorod|gn_nov_g1_03_04_g3_005_yurev_monastyr|gn_nov_g1_03_04_g3_001_novgorod|gn_nov_g1_03_04_g3_003_novgorodskiy_torg,,"черновой пересказ LLM (не цитата издания и не ссылка на статью/страницу): ""A.D. 1238: wife of Semen Borisovich made a monastery at the Church of St Paul""",src_novgorod_chronicle_michell_forbes_1914,C,candidate,false,,"не сверено построчно с текстом НПЛ ни по sqlite, ни по книжным свидетельствам в этом проходе; требует полного аудита (см. README gaps)"
nov_hist_1238_002,nov_hist_1238_002_aftermath,1238-03-20T09:00:00,true,spring,military,aftermath,"Татарское разорение северо-востока, Торжок и Игнач Крест","Последствия: Остаются последствия: страх, дефицит, траур, долг, осторожность или новые ожидания. Ключевой восточный удар: Торжокское направление, зимники, страх, беглецы, сторожа и почти прямой риск для Новгорода.","Ключевой восточный удар: Торжокское направление, зимники, страх, беглецы, сторожа и почти прямой риск для Новгорода.",последствия: слухи у торга и пристаней|последствия: изменение поведения NPC|последствия: задержки у дворов/ворот/дорог|последствия: осторожность в сделках и просьбах,"Говорят: татарское разорение северо-востока, торжок и игнач крест. Подробности каждый пересказывает по-своему.","Давление может менять доступность дорог, ворот, пристаней, бродов и зимников; конкретное состояние маршрута фиксируется только в party-базе.",Событие задаёт направление рыночного давления без точных цен.,хлеб|кони|железо|лодки|соль,"Власти могут усиливать сторожу, принимать жалобы, собирать людей, задерживать доступ или действовать через послов и старших.","{""background_npc"":[""пересказывают слухи"",""избегают лишних слов"",""следуют текущему порядку места""],""scene_npc"":[""могут требовать поручителя"",""могут задерживать разговор из-за страха или приказа""],""key_npc"":[""могут менять планы, собирать людей, закрывать доступ или посылать вести""]}","Предметы могут появляться только как party-level материализация с владельцем, местом, доступом, риском и лимитом.","видимые признаки текущей фазы|слухи с неизвестной истинностью|лично услышанные рассказы|наблюдаемые задержки, цены-направления и поведение людей","точная будущая дата следующей фазы|истинность слуха|скрытая причина события|объективный исход до видимого проявления|полная карта войны или политики|решения власти, которых персонаж не мог узнать",gn_nov_g1_09_00|gn_nov_g1_09_00_g2_01_main_corridor|gn_nov_g1_03_04_g2_14_guarded_entries|gn_nov_g1_03_04_g2_17_winter_routes|gn_nov_g1_03_04_g3_009_dvor_vlasti_v_novgorode|gn_nov_g1_03_04_g3_003_novgorodskiy_torg|gn_nov_g1_03_04_g2_12_warehouses,,"черновой пересказ LLM (не цитата издания и не ссылка на статью/страницу): ""A.D. 1238: Tatars took towns, besieged and took Torzhok on March 5, advanced toward Ignach Cross""",src_novgorod_chronicle_michell_forbes_1914,C,candidate,false,,"не сверено построчно с текстом НПЛ ни по sqlite, ни по книжным свидетельствам в этом проходе; требует полного аудита (см. README gaps)"
nov_hist_1239_001,nov_hist_1239_001_background,1239-01-20T09:00:00,true,winter,political,background,Брак Александра и укрепление на Шелони,"Фон: Событие ещё входит как общий фон и дальние разговоры. Княжеская родовая политика и укрепление на Шелони меняют разговоры о союзе, статусе и западном рубеже.","Княжеская родовая политика и укрепление на Шелони меняют разговоры о союзе, статусе и западном рубеже.",фон: слухи у торга и пристаней|фон: изменение поведения NPC|фон: задержки у дворов/ворот/дорог|фон: осторожность в сделках и просьбах,Говорят: брак александра и укрепление на шелони. Подробности каждый пересказывает по-своему.,"Давление может менять доступность дорог, ворот, пристаней, бродов и зимников; конкретное состояние маршрута фиксируется только в party-базе.",Событие задаёт направление рыночного давления без точных цен.,серебро|залоговые вещи|хлеб|кони,"Власти могут усиливать сторожу, принимать жалобы, собирать людей, задерживать доступ или действовать через послов и старших.","{""background_npc"":[""пересказывают слухи"",""избегают лишних слов"",""следуют текущему порядку места""],""scene_npc"":[""могут требовать поручителя"",""могут задерживать разговор из-за страха или приказа""],""key_npc"":[""могут менять планы, собирать людей, закрывать доступ или посылать вести""]}","Предметы могут появляться только как party-level материализация с владельцем, местом, доступом, риском и лимитом.","видимые признаки текущей фазы|слухи с неизвестной истинностью|лично услышанные рассказы|наблюдаемые задержки, цены-направления и поведение людей","точная будущая дата следующей фазы|истинность слуха|скрытая причина события|объективный исход до видимого проявления|полная карта войны или политики|решения власти, которых персонаж не мог узнать",gn_nov_g1_03_04_g3_009_dvor_vlasti_v_novgorode|gn_nov_g1_03_04_g3_022_kamenka_gorod|gn_nov_g1_00_03_g3_001_selische_na_shelon_pristan|gn_nov_g1_00_03_g3_002_pochinok_na_shelon_brod|gn_nov_g1_03_04_g3_003_novgorodskiy_torg|gn_nov_g1_03_04_g2_14_guarded_entries,,"черновой пересказ LLM (не цитата издания и не ссылка на статью/страницу): ""A.D. 1239: Alexander married; built a town/fortification by the Shelon""",src_novgorod_chronicle_michell_forbes_1914,C,candidate,false,,"не сверено построчно с текстом НПЛ ни по sqlite, ни по книжным свидетельствам в этом проходе; требует полного аудита (см. README gaps)"
nov_hist_1239_001,nov_hist_1239_001_omens,1239-02-10T11:00:00,true,winter,political,omens,Брак Александра и укрепление на Шелони,"Предвестники: Появляются первые видимые признаки, слухи и задержки. Княжеская родовая политика и укрепление на Шелони меняют разговоры о союзе, статусе и западном рубеже.","Княжеская родовая политика и укрепление на Шелони меняют разговоры о союзе, статусе и западном рубеже.",предвестники: слухи у торга и пристаней|предвестники: изменение поведения NPC|предвестники: задержки у дворов/ворот/дорог|предвестники: осторожность в сделках и просьбах,Говорят: брак александра и укрепление на шелони. Подробности каждый пересказывает по-своему.,"Давление может менять доступность дорог, ворот, пристаней, бродов и зимников; конкретное состояние маршрута фиксируется только в party-базе.",Событие задаёт направление рыночного давления без точных цен.,серебро|залоговые вещи|хлеб|кони,"Власти могут усиливать сторожу, принимать жалобы, собирать людей, задерживать доступ или действовать через послов и старших.","{""background_npc"":[""пересказывают слухи"",""избегают лишних слов"",""следуют текущему порядку места""],""scene_npc"":[""могут требовать поручителя"",""могут задерживать разговор из-за страха или приказа""],""key_npc"":[""могут менять планы, собирать людей, закрывать доступ или посылать вести""]}","Предметы могут появляться только как party-level материализация с владельцем, местом, доступом, риском и лимитом.","видимые признаки текущей фазы|слухи с неизвестной истинностью|лично услышанные рассказы|наблюдаемые задержки, цены-направления и поведение людей","точная будущая дата следующей фазы|истинность слуха|скрытая причина события|объективный исход до видимого проявления|полная карта войны или политики|решения власти, которых персонаж не мог узнать",gn_nov_g1_03_04_g3_009_dvor_vlasti_v_novgorode|gn_nov_g1_03_04_g3_022_kamenka_gorod|gn_nov_g1_00_03_g3_001_selische_na_shelon_pristan|gn_nov_g1_00_03_g3_002_pochinok_na_shelon_brod|gn_nov_g1_03_04_g3_003_novgorodskiy_torg|gn_nov_g1_03_04_g2_14_guarded_entries,,"черновой пересказ LLM (не цитата издания и не ссылка на статью/страницу): ""A.D. 1239: Alexander married; built a town/fortification by the Shelon""",src_novgorod_chronicle_michell_forbes_1914,C,candidate,false,,"не сверено построчно с текстом НПЛ ни по sqlite, ни по книжным свидетельствам в этом проходе; требует полного аудита (см. README gaps)"
nov_hist_1239_001,nov_hist_1239_001_escalation,1239-04-01T09:00:00,true,spring,political,escalation,Брак Александра и укрепление на Шелони,"Нарастание: Давление меняет дороги, доступ, сделки и поведение людей. Княжеская родовая политика и укрепление на Шелони меняют разговоры о союзе, статусе и западном рубеже.","Княжеская родовая политика и укрепление на Шелони меняют разговоры о союзе, статусе и западном рубеже.",нарастание: слухи у торга и пристаней|нарастание: изменение поведения NPC|нарастание: задержки у дворов/ворот/дорог|нарастание: осторожность в сделках и просьбах,Говорят: брак александра и укрепление на шелони. Подробности каждый пересказывает по-своему.,"Давление может менять доступность дорог, ворот, пристаней, бродов и зимников; конкретное состояние маршрута фиксируется только в party-базе.",Событие задаёт направление рыночного давления без точных цен.,серебро|залоговые вещи|хлеб|кони,"Власти могут усиливать сторожу, принимать жалобы, собирать людей, задерживать доступ или действовать через послов и старших.","{""background_npc"":[""пересказывают слухи"",""избегают лишних слов"",""следуют текущему порядку места""],""scene_npc"":[""могут требовать поручителя"",""могут задерживать разговор из-за страха или приказа""],""key_npc"":[""могут менять планы, собирать людей, закрывать доступ или посылать вести""]}","Предметы могут появляться только как party-level материализация с владельцем, местом, доступом, риском и лимитом.","видимые признаки текущей фазы|слухи с неизвестной истинностью|лично услышанные рассказы|наблюдаемые задержки, цены-направления и поведение людей","точная будущая дата следующей фазы|истинность слуха|скрытая причина события|объективный исход до видимого проявления|полная карта войны или политики|решения власти, которых персонаж не мог узнать",gn_nov_g1_03_04_g3_009_dvor_vlasti_v_novgorode|gn_nov_g1_03_04_g3_022_kamenka_gorod|gn_nov_g1_00_03_g3_001_selische_na_shelon_pristan|gn_nov_g1_00_03_g3_002_pochinok_na_shelon_brod|gn_nov_g1_03_04_g3_003_novgorodskiy_torg|gn_nov_g1_03_04_g2_14_guarded_entries,,"черновой пересказ LLM (не цитата издания и не ссылка на статью/страницу): ""A.D. 1239: Alexander married; built a town/fortification by the Shelon""",src_novgorod_chronicle_michell_forbes_1914,C,candidate,false,,"не сверено построчно с текстом НПЛ ни по sqlite, ни по книжным свидетельствам в этом проходе; требует полного аудита (см. README gaps)"
nov_hist_1239_001,nov_hist_1239_001_impact,1239-06-10T12:00:00,true,summer,political,impact,Брак Александра и укрепление на Шелони,"Удар: Событие прямо задевает связанные узлы карты. Княжеская родовая политика и укрепление на Шелони меняют разговоры о союзе, статусе и западном рубеже.","Княжеская родовая политика и укрепление на Шелони меняют разговоры о союзе, статусе и западном рубеже.",удар: слухи у торга и пристаней|удар: изменение поведения NPC|удар: задержки у дворов/ворот/дорог|удар: осторожность в сделках и просьбах,Говорят: брак александра и укрепление на шелони. Подробности каждый пересказывает по-своему.,"Давление может менять доступность дорог, ворот, пристаней, бродов и зимников; конкретное состояние маршрута фиксируется только в party-базе.",Событие задаёт направление рыночного давления без точных цен.,серебро|залоговые вещи|хлеб|кони,"Власти могут усиливать сторожу, принимать жалобы, собирать людей, задерживать доступ или действовать через послов и старших.","{""background_npc"":[""пересказывают слухи"",""избегают лишних слов"",""следуют текущему порядку места""],""scene_npc"":[""могут требовать поручителя"",""могут задерживать разговор из-за страха или приказа""],""key_npc"":[""могут менять планы, собирать людей, закрывать доступ или посылать вести""]}","Предметы могут появляться только как party-level материализация с владельцем, местом, доступом, риском и лимитом.","видимые признаки текущей фазы|слухи с неизвестной истинностью|лично услышанные рассказы|наблюдаемые задержки, цены-направления и поведение людей","точная будущая дата следующей фазы|истинность слуха|скрытая причина события|объективный исход до видимого проявления|полная карта войны или политики|решения власти, которых персонаж не мог узнать",gn_nov_g1_03_04_g3_009_dvor_vlasti_v_novgorode|gn_nov_g1_03_04_g3_022_kamenka_gorod|gn_nov_g1_00_03_g3_001_selische_na_shelon_pristan|gn_nov_g1_00_03_g3_002_pochinok_na_shelon_brod|gn_nov_g1_03_04_g3_003_novgorodskiy_torg|gn_nov_g1_03_04_g2_14_guarded_entries,,"черновой пересказ LLM (не цитата издания и не ссылка на статью/страницу): ""A.D. 1239: Alexander married; built a town/fortification by the Shelon""",src_novgorod_chronicle_michell_forbes_1914,C,candidate,false,,"не сверено построчно с текстом НПЛ ни по sqlite, ни по книжным свидетельствам в этом проходе; требует полного аудита (см. README gaps)"
nov_hist_1239_001,nov_hist_1239_001_aftermath,1239-07-20T09:00:00,true,summer,political,aftermath,Брак Александра и укрепление на Шелони,"Последствия: Остаются последствия: страх, дефицит, траур, долг, осторожность или новые ожидания. Княжеская родовая политика и укрепление на Шелони меняют разговоры о союзе, статусе и западном рубеже.","Княжеская родовая политика и укрепление на Шелони меняют разговоры о союзе, статусе и западном рубеже.",последствия: слухи у торга и пристаней|последствия: изменение поведения NPC|последствия: задержки у дворов/ворот/дорог|последствия: осторожность в сделках и просьбах,Говорят: брак александра и укрепление на шелони. Подробности каждый пересказывает по-своему.,"Давление может менять доступность дорог, ворот, пристаней, бродов и зимников; конкретное состояние маршрута фиксируется только в party-базе.",Событие задаёт направление рыночного давления без точных цен.,серебро|залоговые вещи|хлеб|кони,"Власти могут усиливать сторожу, принимать жалобы, собирать людей, задерживать доступ или действовать через послов и старших.","{""background_npc"":[""пересказывают слухи"",""избегают лишних слов"",""следуют текущему порядку места""],""scene_npc"":[""могут требовать поручителя"",""могут задерживать разговор из-за страха или приказа""],""key_npc"":[""могут менять планы, собирать людей, закрывать доступ или посылать вести""]}","Предметы могут появляться только как party-level материализация с владельцем, местом, доступом, риском и лимитом.","видимые признаки текущей фазы|слухи с неизвестной истинностью|лично услышанные рассказы|наблюдаемые задержки, цены-направления и поведение людей","точная будущая дата следующей фазы|истинность слуха|скрытая причина события|объективный исход до видимого проявления|полная карта войны или политики|решения власти, которых персонаж не мог узнать",gn_nov_g1_03_04_g3_009_dvor_vlasti_v_novgorode|gn_nov_g1_03_04_g3_022_kamenka_gorod|gn_nov_g1_00_03_g3_001_selische_na_shelon_pristan|gn_nov_g1_00_03_g3_002_pochinok_na_shelon_brod|gn_nov_g1_03_04_g3_003_novgorodskiy_torg|gn_nov_g1_03_04_g2_14_guarded_entries,,"черновой пересказ LLM (не цитата издания и не ссылка на статью/страницу): ""A.D. 1239: Alexander married; built a town/fortification by the Shelon""",src_novgorod_chronicle_michell_forbes_1914,C,candidate,false,,"не сверено построчно с текстом НПЛ ни по sqlite, ни по книжным свидетельствам в этом проходе; требует полного аудита (см. README gaps)"
nov_hist_1240_001,nov_hist_1240_001_background,1240-06-15T09:00:00,true,summer,military,background,Невская угроза и победа Александра,"Фон: Событие ещё входит как общий фон и дальние разговоры. Нева и Ладога вне карты; Новгород чувствует событие через северный Волховский ход, пристани, сбор и славу Александра.","Нева и Ладога вне карты; Новгород чувствует событие через северный Волховский ход, пристани, сбор и славу Александра.",фон: слухи у торга и пристаней|фон: изменение поведения NPC|фон: задержки у дворов/ворот/дорог|фон: осторожность в сделках и просьбах,Говорят: невская угроза и победа александра. Подробности каждый пересказывает по-своему.,"Давление может менять доступность дорог, ворот, пристаней, бродов и зимников; конкретное состояние маршрута фиксируется только в party-базе.",Событие задаёт направление рыночного давления без точных цен.,хлеб|кони|железо|лодки|соль,"Власти могут усиливать сторожу, принимать жалобы, собирать людей, задерживать доступ или действовать через послов и старших.","{""background_npc"":[""пересказывают слухи"",""избегают лишних слов"",""следуют текущему порядку места""],""scene_npc"":[""могут требовать поручителя"",""могут задерживать разговор из-за страха или приказа""],""key_npc"":[""могут менять планы, собирать людей, закрывать доступ или посылать вести""]}","Предметы могут появляться только как party-level материализация с владельцем, местом, доступом, риском и лимитом.","видимые признаки текущей фазы|слухи с неизвестной истинностью|лично услышанные рассказы|наблюдаемые задержки, цены-направления и поведение людей","точная будущая дата следующей фазы|истинность слуха|скрытая причина события|объективный исход до видимого проявления|полная карта войны или политики|решения власти, которых персонаж не мог узнать",gn_nov_g1_03_04_g2_16_road_to_volkhov|gn_nov_g1_03_04_g3_007_novgorodskaya_pristan_na_volhove|gn_nov_g1_03_04_g4_001_novgorod_07_river_landings|gn_nov_g1_03_04_g2_14_guarded_entries|gn_nov_g1_03_04_g3_009_dvor_vlasti_v_novgorode|gn_nov_g1_03_04_g3_003_novgorodskiy_torg|gn_nov_g1_03_04_g3_032_pochinok_gorod,,"черновой пересказ LLM (не цитата издания и не ссылка на статью/страницу): ""A.D. 1240: Svei and allies came to Neva intending Ladoga, Novgorod and province; Alexander defeated them July 15""",src_novgorod_chronicle_michell_forbes_1914,C,candidate,false,,"не сверено построчно с текстом НПЛ ни по sqlite, ни по книжным свидетельствам в этом проходе; требует полного аудита (см. README gaps)"
